api_unii,smiles,MolWt,MolLogP,TPSA,NumHDonors,NumHAcceptors,NumRotatableBonds,NumAromaticRings,NumAliphaticRings,RingCount,FractionCSP3,HeavyAtomCount,NumValenceElectrons,MolMR,LabuteASA,BalabanJ,BertzCT,HallKierAlpha,NumSaturatedRings,NumHeteroatoms,NHOHCount
U6X61U5ZEG,C[C@@H]([C@@H](c1ccccc1)O)NC.C[C@@H]([C@@H](c1ccccc1)O)NC.OS(=O)(=O)O,428.5510000000001,2.003,139.11999999999998,6.0,6.0,6.0,2.0,0.0,2.0,0.4,29.0,164.0,114.02440000000009,172.73976205769512,4.419607778584308e-07,662.6224826251437,-1.85,0.0,9.0,6.0
U3H27498KS,c1cc(c(c(c1)Cl)Cl)-c2c(N)nc(N)nn2,256.09599999999995,2.0098,90.71,2.0,5.0,1.0,2.0,0.0,2.0,0.0,16.0,82.0,64.1078,101.40220868459404,2.632549823314152,521.5566740827129,-1.59,0.0,7.0,4.0
6KY687524K,CCC1=C(C)CN(C1=O)C(=O)NCCc2ccc(cc2)S(=O)(=O)NC(=O)N[C@H]3CC[C@H](C)CC3,490.62600000000026,3.0740000000000016,124.68,3.0,5.0,7.0,1.0,2.0,3.0,0.5416666666666666,34.0,186.0,128.52190000000004,200.9538582529672,1.4606470073677094,1014.0141792482164,-2.88,1.0,10.0,3.0
0G389FZZ9M,C[N+](C)(C)C[C@@H](CC(=O)[O-])O,161.201,-1.8064999999999976,60.36,1.0,3.0,4.0,0.0,0.0,0.0,0.8571428571428571,11.0,66.0,38.5302,66.64869847544368,3.694259125238623,125.46396159818462,-0.6100000000000001,0.0,4.0,1.0
423D2T571U,C#C[C@@]1(CC[C@@]2([H])[C@]3([H])CCc4cc(ccc4[C@@]3([H])CC[C@@]21C)O)O,296.41,3.612600000000003,40.46,2.0,2.0,0.0,1.0,3.0,4.0,0.6,22.0,116.0,86.50660000000003,132.1107921567131,1.7217049645427582,648.4924236266434,-1.4600000000000002,2.0,2.0,2.0
U202363UOS,CC(C)OC(=O)C(C)(C)Oc1ccc(cc1)C(=O)c2ccc(cc2)Cl,360.837,4.680000000000004,52.6,0.0,4.0,6.0,2.0,0.0,2.0,0.3,25.0,132.0,97.26150000000004,152.26143512671686,2.099929247281439,724.6127076208168,-2.329999999999999,0.0,5.0,0.0
N7U69T4SZR,Cc1cc2C(=Nc3ccccc3Nc2s1)N4CCN(C)CC4,312.4420000000001,3.4392200000000024,30.870000000000005,1.0,5.0,0.0,2.0,2.0,4.0,0.3529411764705882,22.0,114.0,94.04770000000003,134.6366450995652,1.80940676635996,705.3895830560557,-1.85,1.0,5.0,1.0
3ST302B24A,CCCCc1nc(c(CO)n1Cc2ccc(cc2)-c3ccccc3-c4[n-]nnn4)Cl.[K+],461.0100000000001,0.8998999999999997,90.82,1.0,5.0,8.0,4.0,0.0,4.0,0.2727272727272727,31.0,154.0,114.8928,228.2246480561332,2.722496210230476e-06,1071.7860703494227,-1.3936363636363636,0.0,9.0,1.0
26LUD4JO9K,CN(C)CCC=C1c2ccccc2CCc3ccccc31.Cl,313.872,4.590400000000005,3.24,0.0,1.0,3.0,2.0,1.0,3.0,0.3,22.0,116.0,97.79000000000003,139.62552697777318,1.763332159631371e-06,597.0928158904169,-1.5699999999999994,0.0,2.0,0.0
4G7DS2Q64Y,CC(=O)[C@H]1CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@]12C,314.46900000000005,4.723500000000005,34.14,0.0,2.0,1.0,0.0,4.0,4.0,0.8095238095238095,23.0,126.0,90.88100000000006,139.6482098695481,1.6696033124820626,578.8457306866737,-0.9200000000000002,3.0,2.0,0.0
1Y58DO4MY1,CNCCCN1c2ccccc2CCc3ccccc31.Cl,302.849,3.954600000000004,15.27,1.0,2.0,4.0,2.0,1.0,3.0,0.3333333333333333,21.0,112.0,93.08970000000004,133.13510796477226,1.6133323159562277e-06,520.2559230541013,-1.5099999999999991,0.0,3.0,1.0
6CW7F3G59X,C1CCC(CC1)(CC(=O)O)CN,171.23999999999998,1.3703,63.31999999999999,2.0,2.0,3.0,0.0,1.0,1.0,0.8888888888888888,12.0,70.0,46.82520000000001,72.94860333872566,2.5326302810221746,149.42124551085624,-0.5700000000000001,1.0,3.0,3.0
JFU09I87TR,C[C@@H](c1c(cncn1)F)[C@](Cn2cncn2)(c3ccc(cc3F)F)O,349.31600000000003,2.1769000000000003,76.72,1.0,5.0,5.0,3.0,0.0,3.0,0.25,25.0,130.0,80.68180000000002,140.56237734998655,2.1271464030010665,838.2346875717611,-2.81,0.0,9.0,1.0
70JE2N95KR,CC(C)(C)NCC(=O)Nc1cc(c2C[C@@]3([H])C[C@@]4([H])[C@@H](C(=C(C(=O)[C@]4(C(=C3C(=O)c2c1O)O)O)C(=O)N)O)N(C)C)N(C)C,585.6580000000001,0.5132000000000028,205.76,7.0,11.0,6.0,1.0,3.0,4.0,0.5172413793103449,42.0,228.0,154.38649999999993,243.2106780392574,1.8740796565822564,1404.4652053238617,-3.940000000000001,0.0,13.0,8.0
8W5C518302,c1cc(ccc1N)S(=O)(=O)c2ccc(cc2)N,248.307,1.6838,86.18,2.0,4.0,2.0,2.0,0.0,2.0,0.0,17.0,88.0,67.16060000000002,99.79367710137302,2.4961289671937283,542.5928158904169,-2.01,0.0,5.0,4.0
207LT9J9OC,C1CCC2(C1)CC(=O)N(CCCCN3CCN(CC3)c4ncccn4)C(=O)C2.Cl,421.9730000000001,2.51,69.64000000000001,0.0,6.0,6.0,1.0,3.0,4.0,0.7142857142857143,29.0,160.0,114.02200000000006,178.81286002879168,2.40249588940724e-06,632.5385429054421,-1.73,3.0,8.0,0.0
VZI5B1W380,c1ccc2c(c1)CC(=O)c3ccccc3N2C(=O)N,252.273,2.642199999999999,63.400000000000006,1.0,2.0,0.0,2.0,1.0,3.0,0.0666666666666666,19.0,94.0,72.64090000000003,110.00026108252524,2.3164023693608686,661.243457532804,-2.62,0.0,4.0,2.0
0P6C6ZOP5U,C1CC1COc2cc(ccc2OC(F)F)C(=O)Nc3c(cncc3Cl)Cl,403.212,5.030900000000003,60.45,1.0,4.0,7.0,2.0,1.0,3.0,0.2941176470588235,26.0,138.0,93.50320000000002,157.76804484163932,1.8109905158998685,754.3704742966937,-2.12,1.0,9.0,1.0
F850569PQR,C=CCN1CC[C@@]23c4c5ccc(c4O[C@@]3([H])C(=O)CC[C@]2([C@H]1C5)O)O.Cl,363.84100000000007,1.7232000000000007,70.0,2.0,5.0,2.0,1.0,4.0,5.0,0.5263157894736842,25.0,134.0,94.51860000000003,152.23918471704715,1.567998824747579e-06,753.5469701006612,-1.56,2.0,6.0,2.0
4A2Y23XK11,C=CC(=O)Nc1cc(c(cc1N2CCOCC2)OC)Nc3nccc(n3)-n4cc(CN(C)C)c(-c5ccccc5)n4,554.6550000000002,4.104200000000003,109.67000000000002,2.0,9.0,10.0,4.0,1.0,5.0,0.2666666666666666,41.0,212.0,160.11639999999963,238.97614849587245,1.4850911676615497,1469.9695942979645,-4.739999999999999,1.0,11.0,2.0
KG60484QX9,Cc1cnc(C[S+](c2[nH]c3ccc(cc3n2)OC)[O-])c(C)c1OC,345.4240000000001,2.8997400000000013,83.09,1.0,5.0,5.0,3.0,0.0,3.0,0.2941176470588235,24.0,126.0,93.02110000000005,142.96481028678312,1.8844828594834784,847.8459685641888,-2.25,0.0,7.0,1.0
WK2XYI10QM,CC(C)Cc1ccc(cc1)C(C)C(=O)O,206.285,3.073200000000001,37.3,1.0,1.0,4.0,1.0,0.0,1.0,0.4615384615384615,15.0,82.0,61.03480000000004,90.941753772513,2.7590371332701524,316.396476403863,-1.31,0.0,2.0,1.0
7LXU5N7ZO5,c1cc(CNc2cc(c(cc2C(=O)O)S(=O)(=O)N)Cl)oc1,330.749,1.8907,122.63,3.0,5.0,5.0,2.0,0.0,2.0,0.0833333333333333,21.0,112.0,75.81920000000001,124.92226167058833,2.4066257491277265,735.5860405103488,-2.03,0.0,9.0,4.0
DL48G20X8X,CN1[C@@H]2C[C@H](C[C@H]1[C@@]3([H])[C@]2([H])O3)OC(=O)[C@H](CO)c4ccccc4,303.35799999999995,0.9180999999999993,62.3,1.0,5.0,4.0,1.0,3.0,4.0,0.5882352941176471,22.0,118.0,79.38280000000005,129.37095289872892,1.4200028178766764,524.4165549460381,-1.4299999999999995,3.0,5.0,1.0
69G8BD63PP,CC(C)C[C@@H](B(O)O)NC(=O)[C@H](Cc1ccccc1)NC(=O)c2cnccn2,384.24500000000006,0.3605999999999992,124.44,4.0,6.0,9.0,2.0,0.0,2.0,0.3684210526315789,28.0,148.0,105.00950000000002,164.11611240521268,2.161933230544059,721.1483319048914,-2.7750649350649352,0.0,9.0,4.0
LX1OH63030,C1[C@@H]([C@]2([H])[C@@]([H])([C@@H](CO2)O[N+](=O)[O-])O1)O,191.139,-1.2782,91.06,1.0,6.0,2.0,0.0,2.0,2.0,1.0,13.0,74.0,37.354200000000006,73.29418295544856,1.9795730634118365,204.08384997862265,-0.9200000000000002,2.0,7.0,1.0
Z6375YW9SF,C1CC1CN2CC[C@@]34c5c6ccc(c5O[C@@]4([H])C(=O)CC[C@]3([C@H]2C6)O)O.Cl,377.8680000000001,1.947200000000001,70.0,2.0,5.0,2.0,1.0,5.0,6.0,0.65,26.0,140.0,97.04560000000004,158.2878987100988,1.4999987282927976e-06,781.4732037255411,-1.2999999999999998,3.0,6.0,2.0
140QMO216E,Cc1ncc(n1CCO)[N+](=O)[O-],171.15599999999998,0.0920199999999998,81.19,1.0,4.0,3.0,1.0,0.0,1.0,0.5,12.0,66.0,40.704200000000014,68.61221882593873,3.032858934158134,276.2284590462866,-1.43,0.0,6.0,1.0
JJ768O327N,C[C@@H](Cc1ccccc1)N.C[C@@H](Cc1ccccc1)N.OS(=O)(=O)O,368.499,2.4998000000000005,126.64,4.0,4.0,4.0,2.0,0.0,2.0,0.3333333333333333,25.0,140.0,101.76820000000008,150.00146735131923,3.679999956556668e-07,575.4523704137114,-1.7699999999999996,0.0,7.0,6.0
F446C597KA,CC1(C)O[C@]2([H])C[C@@]3([H])[C@]4([H])CCC5=CC(=O)C=C[C@]5(C)[C@]4([C@H](C[C@]3(C)[C@]2(C(=O)CO)O1)O)F,434.50400000000025,2.418800000000001,93.06000000000002,2.0,6.0,2.0,0.0,5.0,5.0,0.75,31.0,170.0,108.59860000000006,181.0286953933564,1.6368996691130526,896.9990981130844,-1.41,4.0,7.0,2.0
04ZR38536J,C1CC[C@H]([C@@H](C1)N)N.C(=O)(C(=O)[O-])[O-].[Pt+2],397.288,-3.3012999999999986,132.3,2.0,6.0,0.0,0.0,1.0,1.0,0.75,15.0,90.0,44.43280000000001,102.27322701889209,0.0,166.2149912200411,-0.4516883116883115,1.0,7.0,4.0
660YQ98I10,[Cl-].[K+],74.551,-5.992,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,0.0,62.44413570781571,0.0,0.0,1.9263636363636365,0.0,2.0,0.0
JY0WD0UA60,CC12CC3CC(C)(C1)CC(C3)(C2)N.Cl,215.768,3.115900000000001,26.02,1.0,1.0,0.0,0.0,4.0,4.0,1.0,14.0,82.0,61.57240000000005,93.2291047751667,7.499997907500589e-07,201.9699375973561,0.2499999999999999,4.0,2.0,2.0
V92SO9WP2I,C[N+]1(C)CC[C@@H](C1)OC(=O)[C@](c2ccccc2)(C3CCCC3)O.[Br-],398.3410000000002,-0.5396999999999983,46.53,1.0,3.0,4.0,1.0,2.0,3.0,0.631578947368421,24.0,134.0,88.63620000000006,154.7157966505873,2.0833314752100527e-06,532.4165549460381,-0.91,2.0,5.0,1.0
4E07GXB7AU,C[C@@H]1C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@H](C[C@]2(C)[C@H]1C(=O)CO)O)F,376.4680000000001,2.780800000000002,74.60000000000001,2.0,4.0,2.0,0.0,4.0,4.0,0.7272727272727273,27.0,148.0,98.48460000000006,159.07755185907865,1.8012015150828034,735.1372703609898,-1.3300000000000003,3.0,5.0,2.0
IR84JPZ1RK,CC[C@@H](CO)NC(=O)[C@@H]1C=C2c3cccc4c3c(C[C@@]2([H])N(C)C1)c[nH]4.C(=C/C(=O)O)/C(=O)O,455.51100000000014,1.6364999999999998,142.96,5.0,5.0,6.0,2.0,2.0,4.0,0.375,33.0,176.0,123.60680000000008,190.9532280952252,3.307499635588011e-07,1046.6484776034597,-3.43,0.0,9.0,5.0
73K4184T59,C[C@@H]1[C@H]([C@H](C[C@@]([H])(O1)O[C@@H]2[C@@H](C)O[C@]([H])(C[C@@H]2O)O[C@@H]3[C@@H](C)O[C@]([H])(C[C@@H]3O)O[C@H]4CC[C@@]5(C)[C@]([H])(CC[C@]6([H])[C@]5([H])C[C@H]([C@]7(C)[C@H](CC[C@]67O)C8=CC(=O)OC8)O)C4)O)O,780.9490000000002,2.218100000000001,203.06,6.0,14.0,7.0,0.0,8.0,8.0,0.926829268292683,55.0,312.0,192.61079999999947,323.32242456304374,0.8374981988041249,1363.9915587098865,-1.27,7.0,14.0,6.0
W9WZN9A0GM,c1ccc(cc1)C(=O)OOC(=O)c2ccccc2,242.23,2.615400000000001,52.6,0.0,4.0,2.0,2.0,0.0,2.0,0.0,18.0,90.0,63.71500000000003,103.6978115291938,1.929663043511077,468.9794730033569,-2.62,0.0,4.0,0.0
OL961R6O2C,CCOC(=O)C1=C(C)NC(=C(C1c2cccc(c2Cl)Cl)C(=O)OC)C,384.25900000000007,3.9643000000000033,64.63,1.0,5.0,4.0,1.0,1.0,2.0,0.3333333333333333,25.0,134.0,96.38770000000004,156.13220057083123,2.738931060348321,752.2430314393534,-1.979999999999999,0.0,7.0,1.0
VB0R961HZT,C[C@@]12C=CC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@](C(=O)CO)([C@@]4(C)CC(=O)[C@@]31[H])O,358.4340000000001,1.7658,91.67,2.0,5.0,2.0,0.0,4.0,4.0,0.6666666666666666,26.0,140.0,94.04860000000004,152.7085964417996,1.7605370426078073,746.0000000000002,-1.59,3.0,5.0,2.0
WY6W63843K,Cc1ccc(cc1)-c2c(CC(=O)N(C)C)n3cc(C)ccc3n2.Cc1ccc(cc1)-c2c(CC(=O)N(C)C)n3cc(C)ccc3n2.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,764.8800000000003,4.375080000000003,190.28,4.0,8.0,9.0,6.0,0.0,6.0,0.2857142857142857,56.0,294.0,212.2851999999995,324.4717293767769,2.0187483117597482e-07,2119.1005189995826,-6.379999999999999,0.0,14.0,4.0
11SV1951MR,CCOc1ccccc1OCCN[C@H](C)Cc2ccc(c(c2)S(=O)(=O)N)OC.Cl,444.9810000000001,2.7627,99.88,2.0,6.0,11.0,2.0,0.0,2.0,0.4,29.0,162.0,115.88990000000004,178.55229195483983,4.204993537843532e-06,836.0920742491608,-2.0,0.0,9.0,3.0
17ERJ0MKGI,CCOC(=O)[C@H](C)C[C@@H](Cc1ccc(cc1)-c2ccccc2)NC(=O)CCC(=O)O,411.49800000000016,3.8350000000000017,92.7,2.0,4.0,11.0,2.0,0.0,2.0,0.375,30.0,160.0,114.79650000000008,176.81001016376254,2.073600101387581,806.8766323606319,-3.15,0.0,6.0,2.0
X6Q56QN5QC,C(=O)(N)NO,76.05499999999999,-0.9561000000000002,75.35000000000001,3.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,30.0,14.5056,28.538798260168065,2.847378923087672,35.302968908806456,-0.77,0.0,4.0,4.0
3M8608UQ61,CC[C@H](C)C(=O)O[C@H]1C[C@@H](C=C2C=C[C@H](C)[C@H](CC[C@H](C[C@H](CC(=O)[O-])O)O)[C@]21[H])O.[Na+],446.5160000000002,-1.890299999999995,127.12000000000002,3.0,7.0,10.0,0.0,2.0,2.0,0.7391304347826086,31.0,170.0,108.81440000000008,206.4040332342184,4.804992319375345e-06,632.4237512704515,-0.7000000000000002,0.0,8.0,3.0
V9EFU16ZIF,C[C@@]12CCC(=O)C=C2CC[C@]3([H])[C@]1([H])CC[C@@]4(C)[C@@]3([H])CC[C@]4(C)O,302.458,4.269300000000005,37.3,1.0,2.0,0.0,0.0,4.0,4.0,0.85,22.0,122.0,87.33380000000005,133.9159794073037,1.696800171923318,536.2415647232906,-0.6300000000000001,3.0,2.0,1.0
W76I6XXF06,c1cc(c(c(c1)Cl)NC2=NCCN2)Cl.Cl,266.559,2.7863,36.42,2.0,3.0,1.0,1.0,1.0,2.0,0.2222222222222222,15.0,82.0,67.6374,104.27507086854654,1.124999608500141e-06,338.0511016928885,-0.6399999999999999,0.0,6.0,2.0
Q40Q9N063P,CC(=O)O,60.05200000000001,0.0908999999999999,37.3,1.0,1.0,0.0,0.0,0.0,0.0,0.5,4.0,24.0,13.3098,24.05994899446593,2.8030394876740514,23.01955000865388,-0.53,0.0,2.0,1.0
7Z6522T8N9,CCCCCCC(=O)O[C@H]1CC[C@@]2([H])[C@]3([H])CCC4=CC(=O)CC[C@]4(C)[C@@]3([H])CC[C@@]21C,400.6030000000003,6.400500000000007,43.370000000000005,0.0,3.0,6.0,0.0,4.0,4.0,0.8461538461538461,29.0,162.0,115.34900000000007,176.58646567103798,1.4286935144629014,665.5257954347982,-1.12,3.0,3.0,0.0
BDF1O1C72E,C[C@H]1/C=C/C=C/CC/C=C/C=C/C=C/C=C/C(CC2C(C(C[C@](O2)(CC(C(CCC(CC(CC(CC(=O)O[C@H]([C@@H]([C@@H]1O)C)C)O)O)O)O)O)O)O)C(=O)O)O[C@@H]3[C@H]([C@H]([C@@H]([C@H](O3)C)O)N)O,926.107000000001,0.9357000000000052,319.61,12.0,17.0,3.0,0.0,3.0,3.0,0.7021276595744681,65.0,370.0,237.08519999999936,381.2251637256643,1.8373051498792168,1559.051590869596,-3.18,2.0,18.0,13.0
229809935B,CCC(=O)C(CC(C)N(C)C)(c1ccccc1)c2ccccc2.Cl,345.91400000000004,4.713800000000005,20.31,0.0,2.0,7.0,2.0,0.0,2.0,0.3809523809523809,24.0,130.0,103.97600000000006,151.84742537792707,2.879997839101684e-06,567.5012745620886,-1.6399999999999992,0.0,3.0,0.0
U8HTX2GK8J,C(CCN1CCN(CC1)c2ccc3c(c2)cc(C(=O)N)o3)Cc4c[nH]c5ccc(cc45)C#N.Cl,477.99600000000015,4.451380000000004,102.29,2.0,5.0,7.0,4.0,1.0,5.0,0.3076923076923077,34.0,176.0,136.58459999999997,204.0656591360408,2.7379942226474782e-06,1307.334305020582,-3.47,1.0,8.0,3.0
0VE05JYS2P,CN(C)CCC=C1c2ccccc2C=Cc3ccccc31.Cl,311.85600000000005,4.9756000000000045,3.24,0.0,1.0,3.0,2.0,1.0,3.0,0.2,22.0,114.0,99.31000000000004,138.9359239455889,1.76333217841468e-06,635.1894278558851,-1.8299999999999992,0.0,2.0,0.0
R61ZEH7I1I,CC(CN1c2ccccc2Sc3ccccc31)N(C)C.Cl,320.88899999999995,4.6612000000000045,6.48,0.0,3.0,3.0,2.0,1.0,3.0,0.2941176470588235,21.0,112.0,94.41000000000004,137.10324736233622,1.6133323421117405e-06,548.9922350998435,-1.1599999999999997,0.0,4.0,0.0
W5S57Y3A5L,CC(C)NCC(COc1ccc(cc1)CCOC)O.CC(C)NCC(COc1ccc(cc1)CCOC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,684.8240000000006,1.103800000000004,216.5,8.0,12.0,21.0,2.0,0.0,2.0,0.5882352941176471,48.0,274.0,180.6101999999996,283.1712381478521,7.271778402977419e-07,962.722088269816,-3.3400000000000003,0.0,14.0,8.0
F8A3652H1V,CC(C)NCC(COc1cccc2ccccc21)O.Cl,295.81,2.9993000000000016,41.49,2.0,3.0,6.0,2.0,0.0,2.0,0.375,20.0,110.0,85.83650000000004,125.9134547554722,1.9999986018343523e-06,504.9321666868362,-1.2899999999999996,0.0,4.0,2.0
JS86977WNV,C[C@@H]1C[C@@]2([H])[C@]3([H])C[C@@H](C4=CC(=O)C=C[C@]4(C)[C@]3([C@H](C[C@]2(C)[C@]1(C(=O)SCF)OC(=O)c5ccco5)O)F)F,538.5840000000003,4.926800000000006,93.81000000000002,1.0,7.0,4.0,1.0,4.0,5.0,0.5925925925925926,37.0,200.0,128.60830000000007,216.2289318521885,1.63620857955921,1154.5638606185253,-2.33,3.0,10.0,1.0
668Z8C33LU,CCOc1cc(ccc1C(=O)O)CC(=O)N[C@@H](CC(C)C)c2ccccc2N3CCCCC3,452.5950000000003,5.219900000000005,78.86999999999999,2.0,4.0,10.0,2.0,1.0,3.0,0.4814814814814814,33.0,178.0,131.11900000000003,196.4973169235828,1.7959057393774776,922.8045390145018,-3.02,1.0,6.0,2.0
927AH8112L,c1cc([N+](=O)[O-])oc1/C=N/N2CC(=O)NC2=O,238.159,0.0735000000000001,118.04999999999998,1.0,6.0,3.0,1.0,1.0,2.0,0.125,17.0,88.0,53.2011,93.83084397012486,2.070287586498745,493.8629162661665,-2.71,1.0,9.0,1.0
55JG375S6M,CC(C)C[C@@H](CC(=O)O)CN,159.22899999999998,1.0821,63.31999999999999,2.0,2.0,5.0,0.0,0.0,0.0,0.875,11.0,66.0,44.2522,67.58949237785828,3.664569059367551,111.20671786825557,-0.5700000000000001,0.0,3.0,3.0
76755771U3,c1ccc(cc1)C(c2ccc(cc2)Cl)N3CCN(CC3)CCOCCO.Cl.Cl,447.8340000000002,3.8995000000000046,35.94,1.0,4.0,8.0,2.0,1.0,3.0,0.4285714285714285,28.0,156.0,120.15080000000005,184.8040442556914,1.9599987858507963e-06,616.8477033925805,-0.8499999999999996,1.0,7.0,1.0
44YRR34555,CC[C@@H](C(=O)N)N1CCCC1=O,170.212,-0.1272999999999999,63.400000000000006,1.0,2.0,3.0,0.0,1.0,1.0,0.75,12.0,68.0,44.22040000000001,71.7107832423802,2.6471642061485827,188.21499122004104,-1.06,1.0,4.0,2.0
ZOU145W1XL,c1ccc2c(c1)N(CCCN3CCN(CC3)CCO)c4cc(ccc4S2)C(F)(F)F.Cl.Cl,510.453,5.151700000000006,29.950000000000003,1.0,5.0,6.0,2.0,2.0,4.0,0.4545454545454545,32.0,178.0,128.09380000000004,203.12589366451755,1.814998599242802e-06,829.3570823519774,-1.1599999999999997,1.0,10.0,1.0
6M97XTV3HD,CCCc1nc(c(C(=O)OCc2c(C)oc(=O)o2)n1Cc3ccc(cc3)-c4ccccc4-c5[nH]nnn5)C(C)(C)O,558.5950000000001,4.170020000000004,162.16,2.0,10.0,10.0,5.0,0.0,5.0,0.3103448275862069,41.0,212.0,146.7189999999998,234.5514153152196,1.4794908396238184,1660.070500717493,-4.839999999999999,0.0,12.0,2.0
U5SYW473RQ,CCCc1nc2c(C)cc(cc2n1Cc3ccc(cc3)-c4ccccc4C(=O)O)-c5nc6ccccc6n5C,514.6290000000002,7.264420000000007,72.94,1.0,3.0,7.0,6.0,0.0,6.0,0.1818181818181818,39.0,194.0,156.1122999999997,226.75392523128767,1.4222648056159974,1814.4756868175136,-4.709999999999999,0.0,6.0,1.0
VG2QF83CGL,Cc1cnc(NC(=O)C2=C(c3ccccc3S(=O)(=O)N2C)O)s1,351.4090000000001,1.95092,99.6,2.0,6.0,2.0,2.0,1.0,3.0,0.1428571428571428,23.0,120.0,86.42030000000004,136.50401256165483,2.086827219746808,895.0198856750143,-2.39,0.0,9.0,2.0
N1SN99T69T,CCOC(=O)[C@H](CCc1ccccc1)N[C@H]2CCc3ccccc3N(CC(=O)O)C2=O.Cl,460.95800000000025,2.9949000000000017,95.94,2.0,5.0,9.0,2.0,1.0,3.0,0.375,32.0,172.0,124.10750000000009,193.7171059329861,3.629994302100916e-06,885.2641468394087,-2.9,0.0,8.0,2.0
P88XT4IS4D,CC1=C2[C@H](C(=O)[C@]3(C)[C@H](C[C@]4([H])[C@@](CO4)([C@@]3([H])[C@@H]([C@](C[C@@H]1OC(=O)[C@@H]([C@H](c5ccccc5)NC(=O)c6ccccc6)O)(C2(C)C)O)OC(=O)c7ccccc7)OC(=O)C)O)OC(=O)C,853.9180000000002,3.735700000000002,221.29,4.0,14.0,10.0,3.0,4.0,7.0,0.4468085106382978,62.0,328.0,217.69009999999943,357.8854073908183,1.3874476640402011,2225.554743246535,-5.739999999999999,3.0,15.0,4.0
S7V92P67HO,[As](=O)O[As]=O,197.841,-1.0676,43.370000000000005,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,28.0,13.966,42.6069155323193,2.6531630746803305,29.302968908806456,0.6768831168831166,0.0,5.0,0.0
UR59KN573L,CC(C)NCC(COc1ccc(cc1)COCCOC(C)C)O.CC(C)NCC(COc1ccc(cc1)COCCOC(C)C)O.C(=C\C(=O)O)/C(=O)O,766.9700000000003,4.443600000000004,194.5,6.0,12.0,26.0,2.0,0.0,2.0,0.6,54.0,308.0,208.06459999999933,321.30991075666924,8.671037544283663e-07,1090.1043518918982,-3.6,0.0,14.0,6.0
33CM23913M,c1ccc2c(c1)C=Cc3ccccc3N2C(=O)N,236.274,3.3872000000000018,46.33,1.0,1.0,0.0,2.0,1.0,3.0,0.0,18.0,88.0,73.53440000000002,105.1491359502972,2.305250789577584,582.4914995577618,-2.55,0.0,3.0,2.0
QK4DYS664X,CC1(C)O[C@]2([H])C[C@@]3([H])[C@]4([H])C[C@@H](C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@H](C[C@]3(C)[C@]2(C(=O)CO)O1)O)F.CC1(C)O[C@]2([H])C[C@@]3([H])[C@]4([H])C[C@@H](C5=CC(=O)C=C[C@]5(C)[C@@]4([H])[C@H](C[C@]3(C)[C@]2(C(=O)CO)O1)O)F.O,887.0230000000001,3.724700000000005,217.62,4.0,12.0,4.0,0.0,10.0,10.0,0.75,63.0,348.0,220.6709999999993,366.16966645522353,1.7013888197016086e-07,1909.428771192965,-2.86,8.0,15.0,6.0
83HN0GTJ6D,C/C=C/C[C@@H](C)[C@H]([C@@]1([H])C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C)O,1202.6349999999993,3.269000000000004,278.8,5.0,12.0,15.0,0.0,1.0,1.0,0.7903225806451613,85.0,486.0,328.4446000000004,508.39454709884245,4.320268725023782,2230.5109151519714,-6.130000000000003,1.0,23.0,5.0
1BJ477IO2L,C1CN(CCN(CCN(CCN1CC(=O)[O-])CC(=O)[O-])[C@H](CO)[C@@H](CO)O)CC(=O)[O-].[Gd+3],604.7150000000001,-7.82820000000001,194.04,3.0,13.0,10.0,0.0,1.0,1.0,0.8333333333333334,32.0,185.0,99.88040000000004,218.4122199644992,9.609984455850856e-06,506.2415647232906,-0.5453246753246757,1.0,14.0,3.0
ZG7E5POY8O,CC(C(=O)c1cccc(c1)Cl)NC(C)(C)C.Cl,276.20699999999994,3.721100000000003,29.1,1.0,2.0,3.0,1.0,0.0,1.0,0.4615384615384615,17.0,96.0,75.38120000000005,114.15374168335612,2.559998788000591e-06,365.86985466429576,-0.5700000000000001,0.0,4.0,1.0
04201GDN4R,C[C@@H]1C[C@@]2([H])[C@]3([H])CCC4=CC(=O)C=C[C@]4(C)[C@]3([C@H](C[C@]2(C)[C@]1(C(=O)CCl)OC(=O)c5ccco5)O)Cl,521.4370000000002,4.8692000000000055,93.81000000000002,1.0,6.0,4.0,1.0,4.0,5.0,0.5925925925925926,35.0,188.0,130.22830000000005,214.21574807180787,1.613281683932518,1106.897062536381,-1.89,3.0,8.0,1.0
