api_unii,api_smiles,dose_mg,denominator_unit,route,primary_dosage_form,inactive_ingredients
4B3SC438HI,COC(=O)[C@H](c1ccccc1)[C@@]2([H])CCCCN2.Cl,2.5,1,ORAL,"TABLET, CHEWABLE","[{""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""GUAR GUM"", ""unii"": ""E89I1637KE""}, {""name"": ""MALTOSE"", ""unii"": ""XJ6S9RV06F""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""SUCRALOSE"", ""unii"": ""96K6UQ3ZD4""}]"
9N7R477WCK,CN(C)C[C@H]1CCCC[C@@]1(c2cccc(c2)OC)O.Cl,37.5,1,ORAL,"TABLET, FILM COATED","[{""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""HYPROMELLOSE 2910 (3 MPA.S)"", ""unii"": ""0VUT3PMY82""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POLYETHYLENE GLYCOL 400"", ""unii"": ""B697894SGQ""}, {""name"": ""polysorbate 80"", ""unii"": ""6OZP39ZG8H""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}]"
6E8ZO8LRNM,c1ccn2c(c1)nn(CCCN3CCN(CC3)c4cccc(c4)Cl)c2=O.Cl,50.0,1,ORAL,TABLET,"[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}]"
83HN0GTJ6D,C/C=C/C[C@@H](C)[C@H]([C@@]1([H])C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C)O,25.0,1,ORAL,"CAPSULE, LIQUID FILLED","[{""name"": ""HYDROLYZED PORCINE COLLAGEN (ENZYMATIC; 3000 MW)"", ""unii"": ""0K9R94573C""}, {""name"": ""PROPYLENE GLYCOL MONOLAURATE"", ""unii"": ""668Z5835Z3""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYOXYL 35 CASTOR OIL"", ""unii"": ""6D4M1DAL6O""}, {""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""POLYETHYLENE GLYCOL 400"", ""unii"": ""B697894SGQ""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""HYPROMELLOSE 2910 (15000 MPA.S)"", ""unii"": ""288VBX44JC""}]"
8MDF5V39QO,C(=O)(O)[O-].[Na+],84.0,mL,INTRAVENOUS,INJECTION,[]
J0E2756Z7N,CCCCC1=NC2(CCCC2)C(=O)N1Cc3ccc(cc3)-c4ccccc4-c5[nH]nnn5,75.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""HYPROMELLOSE, UNSPECIFIED"", ""unii"": ""3NXW29V3WO""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYETHYLENE GLYCOL 3000"", ""unii"": ""SA1B764746""}, {""name"": ""CARNAUBA WAX"", ""unii"": ""R12CBM0EIZ""}]"
L6UH7ZF8HC,Cc1c(CCN2CCC(CC2)c3c4ccc(cc4on3)F)c(=O)n5CCCCc5n1,1.0,mL,ORAL,SOLUTION,"[{""name"": ""BENZOIC ACID"", ""unii"": ""8SKN0B0MIM""}, {""name"": ""Sodium Hydroxide"", ""unii"": ""55X04QC32I""}, {""name"": ""SORBITOL SOLUTION"", ""unii"": ""8KW3E207O2""}, {""name"": ""TARTARIC ACID"", ""unii"": ""W4888I119H""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
8VZV102JFY,c1cc(c(cc1F)F)C(Cn2cncn2)(Cn3cncn3)O,150.0,1,ORAL,TABLET,"[{""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""ANHYDROUS DIBASIC CALCIUM PHOSPHATE"", ""unii"": ""L11K75P92J""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}]"
8Q2869CNVH,CCN(CCCC(C)Nc1ccnc2cc(ccc12)Cl)CCO.OS(=O)(=O)O,200.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""DIBASIC CALCIUM PHOSPHATE DIHYDRATE"", ""unii"": ""O7TSZ97GEP""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""POLYVINYL ALCOHOL, UNSPECIFIED"", ""unii"": ""532B59J990""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}]"
44YRR34555,CC[C@@H](C(=O)N)N1CCCC1=O,250.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""2S7830E561""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""HYPROMELLOSE 2910 (3 MPA.S)"", ""unii"": ""0VUT3PMY82""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POLYETHYLENE GLYCOL 4000"", ""unii"": ""4R4HFI6D95""}, {""name"": ""POLYVINYL ALCOHOL, UNSPECIFIED"", ""unii"": ""532B59J990""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""POLYETHYLENE GLYCOL 6000"", ""unii"": ""30IQX730WE""}]"
QTG126297Q,c1ccc(c(c1)CC(=O)[O-])Nc2c(cccc2Cl)Cl.[Na+],25.0,1,ORAL,"TABLET, DELAYED RELEASE","[{""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""HYPROMELLOSE 2208 (100 MPA.S)"", ""unii"": ""B1QE5P712K""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""METHACRYLIC ACID - METHYL METHACRYLATE COPOLYMER (1:1)"", ""unii"": ""74G4R6TH13""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POLYETHYLENE GLYCOL"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}]"
EE083865G2,COc1cc2c(cc1C(=O)N)c(ccn2)Oc3ccc(c(c3)Cl)NC(=O)NC4CC4,4.0,1,ORAL,CAPSULE,"[{""name"": ""CALCIUM CARBONATE"", ""unii"": ""H0G9379FGK""}, {""name"": ""HYDROXYPROPYL CELLULOSE (90000 WAMW)"", ""unii"": ""UKE75GEA7F""}, {""name"": ""HYDROXYPROPYL CELLULOSE, LOW SUBSTITUTED"", ""unii"": ""2165RE0K14""}, {""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""POTASSIUM HYDROXIDE"", ""unii"": ""WZH3C48M4T""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}]"
4AF302ESOS,Cc1nccn1CC2CCc3c(c4ccccc4n3C)C2=O,8.0,1,ORAL,"TABLET, ORALLY DISINTEGRATING","[{""name"": ""MANNITOL"", ""unii"": ""3OWL53L36A""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""68401960MK""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""aspartame"", ""unii"": ""Z0H242BBR1""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}]"
0K2I505OTV,CC(C)(Cc1ccccc1)N.Cl,37.5,1,ORAL,TABLET,"[{""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""SUCROSE"", ""unii"": ""C151H8M554""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}]"
VB0R961HZT,C[C@@]12C=CC(=O)C=C2CC[C@@]3([H])[C@]4([H])CC[C@](C(=O)CO)([C@@]4(C)CC(=O)[C@@]31[H])O,2.5,1,ORAL,TABLET,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""D&C YELLOW NO. 10 ALUMINUM LAKE"", ""unii"": ""CQ3XH3DET6""}]"
60UAB198HK,CCN1CCN(CC1)Cc2ccc(nc2)Nc3ncc(c(-c4cc(c5c(c4)n(C(C)C)c(C)n5)F)n3)F,50.0,1,ORAL,TABLET,"[{""name"": ""Microcrystalline Cellulose"", ""unii"": ""OP1R32D61U""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""Croscarmellose Sodium"", ""unii"": ""M28OL1HH48""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""SODIUM STEARYL FUMARATE"", ""unii"": ""7CV7WJK4UI""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}, {""name"": ""Polyvinyl Alcohol, Unspecified"", ""unii"": ""532B59J990""}, {""name"": ""Polyethylene Glycol, Unspecified"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TALC"", ""unii"": ""7SEV7J4R1U""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}]"
W5S57Y3A5L,CC(C)NCC(COc1ccc(cc1)CCOC)O.CC(C)NCC(COc1ccc(cc1)CCOC)O.[C@@H]([C@H](C(=O)O)O)(C(=O)O)O,25.0,1,ORAL,TABLET,"[{""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""POVIDONE K30"", ""unii"": ""U725QWY32X""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""HYPROMELLOSE, UNSPECIFIED"", ""unii"": ""3NXW29V3WO""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""POLYETHYLENE GLYCOL 3350"", ""unii"": ""G2M7P15E5P""}]"
26LUD4JO9K,CN(C)CCC=C1c2ccccc2CCc3ccccc31.Cl,10.0,1,ORAL,TABLET,"[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""HYDROXYPROPYL CELLULOSE (90000 WAMW)"", ""unii"": ""UKE75GEA7F""}, {""name"": ""ISOPROPYL ALCOHOL"", ""unii"": ""ND2M416302""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""MICROCRYSTALLINE CELLULOSE 101"", ""unii"": ""7T9FYH5QMK""}, {""name"": ""MICROCRYSTALLINE CELLULOSE 102"", ""unii"": ""PNR0YF693Y""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""HYPROMELLOSE 2910 (6 MPA.S)"", ""unii"": ""0WZ8WG20P6""}, {""name"": ""POLYETHYLENE GLYCOL 8000"", ""unii"": ""Q662QK8M3B""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""CARMINIC ACID"", ""unii"": ""CID8Z8N95N""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""FERRIC OXIDE YELLOW"", ""unii"": ""EX438O2MRT""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}]"
140QMO216E,Cc1ncc(n1CCO)[N+](=O)[O-],375.0,1,ORAL,CAPSULE,"[{""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""GELATIN, UNSPECIFIED"", ""unii"": ""2G86QN327L""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""FD&C GREEN NO. 3"", ""unii"": ""3P3ONR6O1S""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}]"
1JQS135EYN,CC[C@H](C)[C@H]1C(=O)N[C@H](C(=O)N[C@H](C(=O)N[C@@H](CSSC[C@@H](C(=O)N[C@H](C(=O)N1)CC2=CC=C(C=C2)O)N)C(=O)N3CCC[C@H]3C(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)CC(=O)N)CCC(=O)N,10.0,mL,INTRAVENOUS,"INJECTION, SOLUTION","[{""name"": ""CHLOROBUTANOL"", ""unii"": ""HM4YQM8WRC""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
81G40H8B0T,CC1=C(C(CCC1)(C)C)/C=C/C(=C/C=C/C(=C/CO)/C)/C,750.0,1,ORAL,"TABLET, CHEWABLE","[{""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""D&C RED NO. 27"", ""unii"": ""2LRS185U6K""}, {""name"": ""FD&C BLUE NO. 1"", ""unii"": ""H3R47K3TBD""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""SUCROSE"", ""unii"": ""C151H8M554""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""aspartame"", ""unii"": ""Z0H242BBR1""}]"
46627O600J,c1cc(c(cc1C[C@@H](C(=O)O)N)O)O,100.0,1,ORAL,TABLET,"[{""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""CROSPOVIDONE"", ""unii"": ""2S7830E561""}, {""name"": ""HYDROXYPROPYL CELLULOSE, UNSPECIFIED"", ""unii"": ""9XZ8H6N6OH""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""D&C YELLOW NO. 10"", ""unii"": ""35SW5USQ3G""}]"
L9F3D9RENQ,CCN(CC)CC#CCOC(=O)C(c1ccccc1)(C2CCCCC2)O.Cl,5.0,1,ORAL,TABLET,"[{""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}]"
2BMD2GNA4V,C(=O)([O-])[O-].[Li+].[Li+],300.0,1,ORAL,"TABLET, EXTENDED RELEASE","[{""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""SODIUM LAURYL SULFATE"", ""unii"": ""368GB5141J""}, {""name"": ""CALCIUM STEARATE"", ""unii"": ""776XM7047L""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""PROPYLENE GLYCOL"", ""unii"": ""6DC9Q167V3""}, {""name"": ""CARNAUBA WAX"", ""unii"": ""R12CBM0EIZ""}, {""name"": ""FD&C BLUE NO. 2"", ""unii"": ""L06K8R7DQK""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""SHELLAC"", ""unii"": ""46N107B71O""}, {""name"": ""FERROSOFERRIC OXIDE"", ""unii"": ""XM0M87F357""}, {""name"": ""POVIDONE"", ""unii"": ""FZ989GH94E""}, {""name"": ""POLYETHYLENE GLYCOL"", ""unii"": ""3WJQ0SDW1A""}]"
UZX80K71OE,CN1CCN(CC1)C(=O)O[C@H]2c3c(C(=O)N2c4ccc(cn4)Cl)nccn3,2.0,1,ORAL,"TABLET, FILM COATED","[{""name"": ""DIBASIC CALCIUM PHOSPHATE DIHYDRATE"", ""unii"": ""O7TSZ97GEP""}, {""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""CROSCARMELLOSE SODIUM"", ""unii"": ""M28OL1HH48""}, {""name"": ""HYPROMELLOSES"", ""unii"": ""3NXW29V3WO""}, {""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""CELLULOSE, MICROCRYSTALLINE"", ""unii"": ""OP1R32D61U""}, {""name"": ""POLYETHYLENE GLYCOL, UNSPECIFIED"", ""unii"": ""3WJQ0SDW1A""}, {""name"": ""TITANIUM DIOXIDE"", ""unii"": ""15FIX9V2JP""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}]"
XX73205DH5,C([C@@H]1[C@H]([C@@H]([C@H]([C@]([H])(O1)O[C@@]2(COS(=O)(=O)O[Al](O)O)[C@H]([C@@H]([C@@H](COS(=O)(=O)O[Al](O)O)O2)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O)OS(=O)(=O)O[Al](O)O.[Al](O)(O)O.O,1.0,mL,ORAL,SUSPENSION,"[{""name"": ""SILICON DIOXIDE"", ""unii"": ""ETJ7Z6XBU4""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}, {""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""METHYLPARABEN"", ""unii"": ""A2I8C7HI9T""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""DIMETHICONE"", ""unii"": ""92RU3N3Y1O""}, {""name"": ""SORBIC ACID"", ""unii"": ""X045WJ989B""}, {""name"": ""BENZOIC ACID"", ""unii"": ""8SKN0B0MIM""}, {""name"": ""SORBITOL"", ""unii"": ""506T60A25R""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}]"
4NRT660KJQ,CC(=O)[N-]S(=O)(=O)c1ccc(cc1)N.[Na+].O,100.0,g,TOPICAL,LIQUID,"[{""name"": ""BUTYLATED HYDROXYTOLUENE"", ""unii"": ""1P9D0Z171K""}, {""name"": ""CETYL ALCOHOL"", ""unii"": ""936JST6JCN""}, {""name"": ""COCAMIDOPROPYL BETAINE"", ""unii"": ""5OCF3O11KX""}, {""name"": ""EDETATE DISODIUM ANHYDROUS"", ""unii"": ""8NLQ36F6MM""}, {""name"": ""GLYCERIN"", ""unii"": ""PDC6A3C0OX""}, {""name"": ""GLYCERYL STEARATE SE"", ""unii"": ""FCZ5MH785I""}, {""name"": ""PEG-100 STEARATE"", ""unii"": ""YD01N1999R""}, {""name"": ""WATER"", ""unii"": ""059QF0KO0R""}, {""name"": ""SODIUM THIOSULFATE"", ""unii"": ""HX1032V43M""}, {""name"": ""STEARYL ALCOHOL"", ""unii"": ""2KR89I4H1Y""}, {""name"": ""TRIACETIN"", ""unii"": ""XHX3C3X673""}, {""name"": ""ALOE"", ""unii"": ""V5VD430YW9""}, {""name"": ""CITRIC ACID MONOHYDRATE"", ""unii"": ""2968PHW8QP""}, {""name"": ""PHENOXYETHANOL"", ""unii"": ""HIE492ZZ3T""}, {""name"": ""SODIUM LAURETH-3 SULFATE"", ""unii"": ""BPV390UAP0""}, {""name"": ""XANTHAN GUM"", ""unii"": ""TTV12P4NEE""}]"
1NMA9J598Y,Cc1cc(C)cc(c1)OCC2CNC(=O)O2,800.0,1,ORAL,TABLET,"[{""name"": ""ALGINIC ACID"", ""unii"": ""8C3Z4148WZ""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""HEMATITE"", ""unii"": ""1K09F3G675""}, {""name"": ""COPOVIDONE K25-31"", ""unii"": ""D9C330MD8B""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POVIDONE, UNSPECIFIED"", ""unii"": ""FZ989GH94E""}, {""name"": ""SODIUM ALGINATE"", ""unii"": ""C269C4G2ZQ""}]"
423D2T571U,C#C[C@@]1(CC[C@@]2([H])[C@]3([H])CCc4cc(ccc4[C@@]3([H])CC[C@@]21C)O)O,0.02,1,ORAL,KIT,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POLACRILIN POTASSIUM"", ""unii"": ""0BZ5A00FQU""}, {""name"": "".ALPHA.-TOCOPHEROL, DL-"", ""unii"": ""7QWA1RIO01""}, {""name"": ""ANHYDROUS LACTOSE"", ""unii"": ""3SY5LH9PMK""}, {""name"": ""MICROCRYSTALLINE CELLULOSE"", ""unii"": ""OP1R32D61U""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""POVIDONE K25"", ""unii"": ""K0KQV10C35""}]"
976728SY6Z,CCCCc1c(c2ccccc2o1)C(=O)c3cc(c(c(c3)I)OCCN(CC)CC)I.Cl,100.0,1,ORAL,TABLET,"[{""name"": ""LACTOSE MONOHYDRATE"", ""unii"": ""EWQ57Q8I5X""}, {""name"": ""MAGNESIUM STEARATE"", ""unii"": ""70097M6I30""}, {""name"": ""POVIDONE, UNSPECIFIED"", ""unii"": ""FZ989GH94E""}, {""name"": ""STARCH, CORN"", ""unii"": ""O8232NY3SJ""}, {""name"": ""SODIUM STARCH GLYCOLATE TYPE A POTATO"", ""unii"": ""5856J3G2A2""}, {""name"": ""STEARIC ACID"", ""unii"": ""4ELV7Z65AP""}, {""name"": ""FD&C YELLOW NO. 6"", ""unii"": ""H77VEI93A8""}, {""name"": ""FD&C RED NO. 40"", ""unii"": ""WZB9127XOA""}]"
